3960,3990,0.000000,0.000000
3990,4020,0.000000,0.000000
4020,4050,0.000000,0.000000
4050,4080,0.000000,0.000000
4080,4110,0.000000,0.000000
4110,4140,0.000000,0.000000
4140,4170,0.000000,0.000000
4170,4200,0.000000,0.000000
4200,4230,0.000000,0.000000
4230,4260,0.000000,0.000000
4260,4290,0.000000,0.000000
4290,4320,0.000000,0.000000
4320,4350,0.000000,0.000000
4350,4380,0.000000,0.000000
4380,4410,0.000000,0.000000
4410,4440,0.000000,0.000000
4440,4470,0.000000,0.000000
4470,4500,0.000000,0.000000
4500,4530,0.000000,0.000000
4530,4560,0.000000,0.000000
4560,4590,0.000000,0.000000
4590,4620,0.000000,0.000000
4620,4650,0.000000,0.000000
4650,4680,0.000000,0.000000
4680,4710,0.000000,0.000000
4710,4740,0.000000,0.000000
4740,4770,0.000000,0.000000
4770,4800,0.000000,0.000000
4800,4830,0.000000,0.000000
4830,4860,0.000000,0.000000
4860,4890,0.000000,0.000000
4890,4920,0.000000,0.000000
4920,4950,0.000000,0.000000
4950,4980,0.000000,0.000000
4980,5010,0.000000,0.000000
5010,5040,0.000000,0.000000
5040,5070,0.000000,0.000000
5070,5100,0.000000,0.000000
5100,5130,0.000000,0.000000
5130,5160,0.000000,0.000000
5160,5190,1.000000,30.000000
5190,5220,0.000000,0.000000
5220,5250,0.000000,0.000000
5250,5280,1.000000,30.000000
5280,5310,0.000000,0.000000
5310,5340,1.000000,0.000000
5340,5370,1.000000,30.000000
5370,5400,0.000000,0.000000
5400,5430,0.000000,0.000000
5430,5460,0.000000,0.000000
5460,5490,0.000000,0.000000
5490,5520,0.000000,0.000000
5520,5550,0.000000,0.000000
5550,5580,0.000000,0.000000
5580,5610,0.000000,0.000000
5610,5640,0.000000,0.000000
5640,5670,0.000000,0.000000
5670,5700,0.000000,0.000000
5700,5730,0.000000,0.000000
5730,5760,0.000000,0.000000
5760,5790,0.000000,0.000000
5790,5820,0.000000,0.000000
5820,5850,0.000000,0.000000
5850,5880,0.000000,0.000000
5880,5910,0.000000,0.000000
5910,5940,0.000000,0.000000
5940,5970,0.000000,0.000000
5970,6000,0.000000,0.000000
6000,6030,0.000000,0.000000
6030,6060,0.000000,0.000000
6060,6090,0.000000,0.000000
6090,6120,0.000000,0.000000
6120,6150,0.000000,0.000000
6150,6180,0.000000,0.000000
6180,6210,0.000000,0.000000
6210,6240,0.000000,0.000000
6240,6270,0.000000,0.000000
6270,6300,0.000000,0.000000
6300,6330,0.000000,0.000000
6330,6360,0.000000,0.000000
6360,6390,0.000000,0.000000
6390,6420,0.000000,0.000000
6420,6450,0.000000,0.000000
6450,6480,0.000000,0.000000
6480,6510,0.000000,0.000000
6510,6540,0.000000,0.000000
6540,6570,0.000000,0.000000
6570,6600,0.000000,0.000000
6600,6630,0.000000,0.000000
6630,6660,0.000000,0.000000
6660,6690,0.000000,0.000000
6690,6720,0.000000,0.000000
6720,6750,0.000000,0.000000
6750,6780,0.000000,0.000000
6780,6810,0.000000,0.000000
6810,6840,0.000000,0.000000
6840,6870,0.000000,0.000000
6870,6900,0.000000,0.000000
6900,6930,0.000000,0.000000
6930,6960,0.000000,0.000000
6960,6990,0.000000,0.000000
6990,7020,0.000000,0.000000
7020,7050,0.000000,0.000000
7050,7080,0.000000,0.000000
7080,7110,0.000000,0.000000
7110,7140,0.000000,0.000000
7140,7170,0.000000,0.000000
7170,7200,0.000000,0.000000
7200,7230,0.000000,0.000000
7230,7260,0.000000,0.000000
7260,7290,1.000000,30.000000
7290,7320,0.000000,0.000000
7320,7350,0.000000,0.000000
7350,7380,0.000000,0.000000
7380,7410,0.000000,0.000000
7410,7440,0.000000,0.000000
7440,7470,0.000000,0.000000
7470,7500,0.000000,0.000000
7500,7530,0.000000,0.000000
7530,7560,0.000000,0.000000
7560,7590,0.000000,0.000000
7590,7620,0.000000,0.000000
7620,7650,0.000000,0.000000
7650,7680,0.000000,0.000000
7680,7710,0.000000,0.000000
7710,7740,0.000000,0.000000
7740,7770,0.000000,0.000000
7770,7800,0.000000,0.000000
7800,7830,0.000000,0.000000
7830,7860,0.000000,0.000000
7860,7890,0.000000,0.000000
7890,7920,0.000000,0.000000
7920,7950,0.000000,0.000000
7950,7980,0.000000,0.000000
7980,8010,0.000000,0.000000
8010,8040,0.000000,0.000000
8040,8070,0.000000,0.000000
8070,8100,0.000000,0.000000
8100,8130,0.000000,0.000000
8130,8160,0.000000,0.000000
8160,8190,0.000000,0.000000
8190,8220,0.000000,0.000000
8220,8250,0.000000,0.000000
8250,8280,0.000000,0.000000
8280,8310,0.000000,0.000000
8310,8340,0.000000,0.000000
8340,8370,0.000000,0.000000
8370,8400,0.000000,0.000000
8400,8430,0.000000,0.000000
8430,8460,0.000000,0.000000
8460,8490,0.000000,0.000000
8490,8520,0.000000,0.000000
8520,8550,0.000000,0.000000
8550,8580,0.000000,0.000000
8580,8610,0.000000,0.000000
8610,8640,0.000000,0.000000
8640,8670,0.000000,0.000000
8670,8700,0.000000,0.000000
8700,8730,0.000000,0.000000
8730,8760,0.000000,0.000000
8760,8790,0.000000,0.000000
8790,8820,0.000000,0.000000
8820,8850,0.000000,0.000000
8850,8880,0.000000,0.000000
8880,8910,0.000000,0.000000
8910,8940,0.000000,0.000000
8940,8970,0.000000,0.000000
8970,9000,0.000000,0.000000
